@id,description,eaAreaName,eaRegionName,floodArea,floodAreaID,isTidal,message,severity,severityLevel,timeMessageChanged,timeRaised,timeSeverityChanged
http://environment.data.gov.uk/flood-monitoring/id/floods/013WAFMU,"River Mersey Uplands catchment including Hyde, Ashton-under-Lyne, Denton, Stalybridge and Glossop","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFMU', 'county': 'Barnsley, Cheshire East, Derbyshire, Oldham, Stockport, Tameside', 'notation': '013WAFMU', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013WAFMU/polygon', 'riverOrSea': 'River Mersey'}",013WAFMU,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:48:00,2025-09-21T10:48:25,2025-09-21T10:48:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF941,Upper River Nidd catchment,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF941', 'county': 'North Yorkshire', 'notation': '122WAF941', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF941/polygon', 'riverOrSea': 'River Nidd'}",122WAF941,False,"The situation is improving and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care.
",Warning no longer in force,4,2025-09-21T09:37:00,2025-09-21T09:37:47,2025-09-21T09:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFL5A,"River Ribble at Ribchester, area surrounding Blackburn Road",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL5A', 'county': 'Lancashire', 'notation': '012FWFL5A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL5A/polygon', 'riverOrSea': 'River Ribble'}",012FWFL5A,False,"The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T11:40:00,2025-09-21T11:40:54,2025-09-21T11:40:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122WAF985,Middle River Nidd catchment,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF985', 'county': 'North Yorkshire', 'notation': '122WAF985', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122WAF985/polygon', 'riverOrSea': 'River Nidd'}",122WAF985,False,"The situation is improving and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care.
",Warning no longer in force,4,2025-09-21T10:25:00,2025-09-21T10:25:30,2025-09-21T10:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM34,River Mersey at Fletcher Moss and Withington Golf Course,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM34', 'county': 'Manchester', 'notation': '013FWFGM34', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM34/polygon', 'riverOrSea': 'River Mersey'}",013FWFGM34,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:46:00,2025-09-21T10:46:59,2025-09-21T10:46:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM32,River Mersey at Cheadle Wood and Ford lane,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM32', 'county': 'Manchester, Stockport', 'notation': '013FWFGM32', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM32/polygon', 'riverOrSea': 'River Mersey'}",013FWFGM32,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:37:59,2025-09-21T10:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM44,Worsley Brook at Alder Forest Bridge and the Cricket Grounds,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM44', 'county': 'Salford', 'notation': '013FWFGM44', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM44/polygon', 'riverOrSea': 'Worsley Brook'}",013FWFGM44,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:30:00,2025-09-21T10:30:40,2025-09-21T10:30:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFM5,Rainford Brook at Rainford South,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFM5', 'county': 'St. Helens', 'notation': '013FWFM5', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFM5/polygon', 'riverOrSea': 'Rainford Brook'}",013FWFM5,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:46:00,2025-09-21T10:46:41,2025-09-21T10:46:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFM3,Rainford Brook at Moss Bank,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFM3', 'county': 'St. Helens', 'notation': '013FWFM3', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFM3/polygon', 'riverOrSea': 'Rainford Brook'}",013FWFM3,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:36:00,2025-09-21T10:37:06,2025-09-21T10:36:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM20,Timperley Brook at Altrincham,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM20', 'county': 'Trafford', 'notation': '013FWFGM20', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM20/polygon', 'riverOrSea': 'Timperley Brook'}",013FWFGM20,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:39:00,2025-09-21T10:39:57,2025-09-21T10:39:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFM4,Rainford Brook at Rainford North,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFM4', 'county': 'Lancashire, St. Helens', 'notation': '013FWFM4', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFM4/polygon', 'riverOrSea': 'Rainford Brook'}",013FWFM4,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:37:19,2025-09-21T10:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFCH35,River Bollin and Agden Brook at Little Bollington,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH35', 'county': 'Cheshire East, Trafford, Warrington', 'notation': '013FWFCH35', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFCH35/polygon', 'riverOrSea': 'River Bollin'}",013FWFCH35,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:38:01,2025-09-21T10:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM35A,"River Mersey at West Didsbury, Northenden Golf Club and Palatine Road","Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM35A', 'county': 'Manchester', 'notation': '013FWFGM35A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM35A/polygon', 'riverOrSea': 'River Mersey'}",013FWFGM35A,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:37:38,2025-09-21T10:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFGM101,Bessy Brook at Lostock,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM101', 'county': 'Bolton', 'notation': '013FWFGM101', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFGM101/polygon', 'riverOrSea': 'Bessy Brook'}",013FWFGM101,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:41:00,2025-09-21T10:41:52,2025-09-21T10:41:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122FWF406,River Nidd at Hunsingore,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF406', 'county': 'North Yorkshire', 'notation': '122FWF406', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF406/polygon', 'riverOrSea': 'River Nidd'}",122FWF406,False,"Rising river levels are causing flooding this afternoon.
Areas most at risk include The Old Cornmill at Hunsingore.
Weather conditions are expected to improve this afternoon and no further flooding is expected.
We are closely monitoring the situation and liaising with emergency services and local authorities.
Start acting on your flood plan if you have one.
Take care and avoid walking, cycling or driving through flood water.
This message will be updated by 9:30 PM on 21/09/2025, or as the situation changes.",Flood warning,2,2025-09-21T13:25:00,2025-09-21T13:25:49,2025-09-21T13:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/121WAF915,Lower River Wear,North East,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF915', 'county': 'County Durham, Sunderland', 'notation': '121WAF915', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/121WAF915/polygon', 'riverOrSea': 'River Wear, Moors Burn, Smallhope Burn'}",121WAF915,False,"The heavy rain from yesterday cleared the area in the early hours of the morning and no further rain is forecast today, 21/09/2025. River levels are falling and are expected to continue to fall throughout the day. No further flooding to fields and roads is expected, but there may still be some areas where flood water is present until it can naturally drain away. Continue to take care on riverside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T09:51:00,2025-09-21T09:51:15,2025-09-21T09:51:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFGB,"Rivers Greta, St Johns Beck and Bassenthwaite Lake",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFGB', 'county': 'Cumberland, Westmorland and Furness', 'notation': '011WAFGB', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFGB/polygon', 'riverOrSea': 'River Greta, St Johns Beck, Glendermackin'}",011WAFGB,False, ,Warning no longer in force,4,2025-09-21T09:48:00,2025-09-21T09:48:36,2025-09-21T09:48:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011WAFCD,"Rivers Cocker, Marron and Derwent",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFCD', 'county': 'Cumberland', 'notation': '011WAFCD', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011WAFCD/polygon', 'riverOrSea': 'River Cocker, River Marron, River Derwent'}",011WAFCD,False," Following rainfall on Saturday, 20/09/2025, into Sunday, river levels remain high, and flooding of low-lying land will continue. Areas most at risk include Lower Derwent from Bassenthwaite Lake to the coast at Workington. The Cocker from Crummock Water to Cockermouth. The River Marron from Ullock to its confluence with the Derwent near Bridgefoot. Weather conditions have improved, and river levels are expected to begin to slowly drop. We are continuing to monitor rainfall, river, and lake levels and clearing debris from weed screens. Monitor local water levels and weather conditions. Avoid using low lying footpaths and any bridges near local watercourses. Take care and avoid walking, cycling, or driving through flood water. This message will be updated by 10:00 AM on 22/09/2025, or as the situation changes.",Flood alert,3,2025-09-21T10:29:00,2025-09-21T10:29:47,2025-09-18T18:06:00
http://environment.data.gov.uk/flood-monitoring/id/floods/112WATSOM2,"Somerset coast at Dunster Beaches, Blue Anchor, Steart, Stolford and Brean",Wessex,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/112WATSOM2', 'county': 'North Somerset, Somerset', 'notation': '112WATSOM2', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/112WATSOM2/polygon', 'riverOrSea': 'Bristol Channel'}",112WATSOM2,True, ,Warning no longer in force,4,2025-09-21T11:36:00,2025-09-21T11:36:16,2025-09-21T11:36:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFM22,Tue Brook at Clubmoor,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFM22', 'county': 'Liverpool', 'notation': '012FWFM22', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFM22/polygon', 'riverOrSea': 'Tue Brook'}",012FWFM22,False,"The Flood Warning has now been removed. However, a Flood Alert remains in force for the wider area, so flooding of roads and low lying land is still possible.
Weather conditions are expected to improve throughout the morning and no further flooding is expected.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.
Stay away from floodwater - it contains hidden dangers such as open manhole covers, sewage and chemicals.",Warning no longer in force,4,2025-09-21T11:02:00,2025-09-21T11:02:55,2025-09-21T11:02:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC3CUM,"River Caldew at Cummersdale, Factory",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC3CUM', 'county': 'Cumberland', 'notation': '011FWFNC3CUM', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC3CUM/polygon', 'riverOrSea': 'River Caldew'}",011FWFNC3CUM,False, ,Warning no longer in force,4,2025-09-21T09:47:00,2025-09-21T09:47:40,2025-09-21T09:47:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC13,River Eden at Edenhall,Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC13', 'county': 'Westmorland and Furness', 'notation': '011FWFNC13', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC13/polygon', 'riverOrSea': 'River Eden'}",011FWFNC13,False, ,Warning no longer in force,4,2025-09-21T09:47:00,2025-09-21T09:47:57,2025-09-21T09:47:00
http://environment.data.gov.uk/flood-monitoring/id/floods/011FWFNC2A,"River Eden at Armathwaite, The Castle and Brocklewath",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC2A', 'county': 'Cumberland, Westmorland and Furness', 'notation': '011FWFNC2A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/011FWFNC2A/polygon', 'riverOrSea': 'River Eden'}",011FWFNC2A,False, ,Warning no longer in force,4,2025-09-21T09:47:00,2025-09-21T09:47:42,2025-09-21T09:47:00
http://environment.data.gov.uk/flood-monitoring/id/floods/123FWF314,Hebden Water at Hebden Bridge from Valley Road to Midgehole Road,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123FWF314', 'county': 'Calderdale', 'notation': '123FWF314', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123FWF314/polygon', 'riverOrSea': 'Hebden Water'}",123FWF314,False," Levels on Hebden Water at Hebden Bridge from Valley Road to Midgehole Road are now falling, this flood warning is no longer in force. The heavy rainfall has eased and no further rainfall is expected on Sunday 21st September 2025.",Warning no longer in force,4,2025-09-21T08:25:00,2025-09-21T08:25:46,2025-09-21T08:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/123FWF312,River Calder and Hebden Water at Hebden Bridge,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123FWF312', 'county': 'Calderdale', 'notation': '123FWF312', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/123FWF312/polygon', 'riverOrSea': 'River Calder'}",123FWF312,False," Levels on the River Calder and Hebden Water at Hebden Bridge are now falling, this flood warning is no longer in force. The heavy rainfall has eased and no further rainfall is expected on Sunday 21st September 2025.",Warning no longer in force,4,2025-09-21T08:25:00,2025-09-21T08:26:01,2025-09-21T08:25:00
http://environment.data.gov.uk/flood-monitoring/id/floods/012FWFL24A,"River Darwen at Higher Walton, around Higher Walton Rd, Darwen St and Higher Walton Mills",Cumbria and Lancashire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL24A', 'county': 'Lancashire', 'notation': '012FWFL24A', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/012FWFL24A/polygon', 'riverOrSea': 'River Darwen'}",012FWFL24A,False,"The flood forecast has changed significantly. As a result, there is no longer a risk of flooding in the area.
There may still be some areas where flood water is present until it can naturally drain away.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T11:27:00,2025-09-21T11:27:38,2025-09-21T11:27:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122FWF784,River Wharfe at Burnsall,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF784', 'county': 'North Yorkshire', 'notation': '122FWF784', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF784/polygon', 'riverOrSea': 'River Wharfe'}",122FWF784,False,"The situation is improving, and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care.
",Warning no longer in force,4,2025-09-21T09:37:00,2025-09-21T09:37:33,2025-09-21T09:37:00
http://environment.data.gov.uk/flood-monitoring/id/floods/122FWF520,River Wharfe at Bolton Bridge,Yorkshire,No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF520', 'county': 'North Yorkshire', 'notation': '122FWF520', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/122FWF520/polygon', 'riverOrSea': 'River Wharfe'}",122FWF520,False,"The situation is improving, and river levels have fallen below levels of concern. We continue to monitor the forecast and we will re-issue this message If needed. Please continue to exercise care
",Warning no longer in force,4,2025-09-21T09:36:00,2025-09-21T09:36:58,2025-09-21T09:36:00
http://environment.data.gov.uk/flood-monitoring/id/floods/013FWFME7,River Birket at Leasowe,"Greater Manchester, Merseyside and Cheshire",No longer used,"{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFME7', 'county': 'Wirral', 'notation': '013FWFME7', 'polygon': 'http://environment.data.gov.uk/flood-monitoring/id/floodAreas/013FWFME7/polygon', 'riverOrSea': 'River Birket'}",013FWFME7,False,"The Flood Warning has now been removed. 
There may still be some areas where flood water is present until it can naturally drain away.
We will continue to monitor the situation and will issue further alerts or warnings if necessary.
Continue to take care on waterside roads and footpaths and don't put yourself in unnecessary danger.",Warning no longer in force,4,2025-09-21T10:37:00,2025-09-21T10:38:15,2025-09-21T10:37:00
