@id,RLOIid,catchmentName,dateOpened,datumOffset,downstageScale,easting,gridReference,label,lat,long,measures,northing,notation,riverName,stageScale,stationReference,status,town,wiskiID
http://environment.data.gov.uk/flood-monitoring/id/stations/E24865,,,,,,589050,TL890074,Rainfall station,51.733867,0.736365,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E24865-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",207450,E24865,,,E24865,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E7270,,,,,,579750,TQ797132,Rainfall station,50.890762,0.554388,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E7270-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",113250,E7270,,,E7270,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/3346,,,,,,397350,SJ973395,Rainfall station,52.95331,-2.040883,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3346-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",339550,3346,,,3346,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E3281,,,,,,602750,TR027623,Rainfall station,51.324099,0.908555,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E3281-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",162350,E3281,,,E3281,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/1141,,,,,,393650,SO936087,Rainfall station,51.777374,-2.093434,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1141-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",208750,1141,,,1141,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/573674,,,,,,365350,SD653529,Rainfall station,53.971437,-2.529714,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/573674-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",452950,573674,,,573674,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E19017,,,,,,557550,TL575425,Rainfall station,52.058925,0.296651,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E19017-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",242550,E19017,,,E19017,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/240662TP,,,,,,511150,TL111277,Rainfall station,51.937159,-0.384591,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/240662TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",227750,240662TP,,,240662TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/558491,,,,,,405450,SK054880,Rainfall station,53.38925,-1.919511,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/558491-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",388050,558491,,,558491,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/059793,,,,,,458150,SE581526,Rainfall station,53.966652,-1.115089,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/059793-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",452650,059793,,,059793,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/013553,,,,,,371450,NY714473,Rainfall station,54.820161,-2.445834,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/013553-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",547350,013553,,,013553,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/50108,,,,,,279650,SS796153,Rainfall station,50.925011,-3.713738,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/50108-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",115350,50108,,,50108,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E14920,,,,,,448950,SZ489882,Rainfall station,50.691845,-1.308358,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E14920-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",88250,E14920,,,E14920,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/038476,,,,,,522450,TA224695,Rainfall station,54.107252,-0.128568,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/038476-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",469550,038476,,,038476,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E11461,,,,,,463050,SU630118,Rainfall station,50.902688,-1.10472,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E11461-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",111850,E11461,,,E11461,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E24727,,,,,,571250,TF712210,Rainfall station,52.7599,0.536425,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E24727-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",321050,E24727,,,E24727,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/576925,,,,,,345650,SD456283,Rainfall station,53.748659,-2.825643,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/576925-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",428350,576925,,,576925,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/300001TP,,,,,,472850,SU728383,Rainfall station,51.13979,-0.960059,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/300001TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",138350,300001TP,,,300001TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/53107,,,,,,366350,ST663687,Rainfall station,51.416755,-2.485269,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/53107-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",168750,53107,,,53107,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/1409,,,,,,330350,SJ303004,Rainfall station,52.59735,-3.029712,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1409-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",300450,1409,,,1409,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E8500,,,,,,529050,TQ290312,Rainfall station,51.066083,-0.159624,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E8500-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",131250,E8500,,,E8500,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/283596TP,,,,,,497650,SU976611,Rainfall station,51.341055,-0.599459,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/283596TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",161150,283596TP,,,283596TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/241243TP,,,,,,527550,TL275296,Rainfall station,51.950719,-0.145455,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/241243TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",229650,241243TP,,,241243TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/47102,,,,,,229050,SX290991,Rainfall station,50.766684,-4.425535,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/47102-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",99150,47102,,,47102,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/49162,,,,,,190750,SW907639,Rainfall station,50.438007,-4.948114,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/49162-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",63950,49162,,,49162,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/076204,,,,,,424650,SE246324,Rainfall station,53.787777,-1.627332,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/076204-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",432450,076204,,,076204,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/53102,,,,,,396450,ST964833,Rainfall station,51.549024,-2.052583,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/53102-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",183350,53102,,,53102,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E7120,,,,,,520850,TF208893,Rainfall station,53.38716,-0.184362,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E7120-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",389350,E7120,,,E7120,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E4080,,,,,,611750,TR117554,Rainfall station,51.258867,1.033447,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E4080-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",155450,E4080,,,E4080,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/287451TP,,,,,,528250,TQ282581,Rainfall station,51.308021,-0.16144,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/287451TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",158150,287451TP,,,287451TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E12160,,,,,,454350,SU543161,Rainfall station,50.942234,-1.227791,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E12160-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",116150,E12160,,,E12160,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/53106,,,,,,391250,ST912750,Rainfall station,51.474338,-2.127367,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/53106-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",175050,53106,,,53106,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/52225,,,,,,343850,ST438515,Rainfall station,51.260327,-2.806074,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/52225-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",151550,52225,,,52225,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/265038TP,,,,,,445650,SU456829,Rainfall station,51.543602,-1.343114,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/265038TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",182950,265038TP,,,265038TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/598147,,,,,,384450,NY844121,Rainfall station,54.504409,-2.241634,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/598147-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",512150,598147,,,598147,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/417417TP,,,,,,499350,SU993751,Rainfall station,51.466604,-0.571144,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/417417TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",175150,417417TP,,,417417TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/45231,,,,,,332150,SY321968,Rainfall station,50.76725,-2.963477,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/45231-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",96850,45231,,,45231,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/247540TP,,,,,,507650,TQ076767,Rainfall station,51.479469,-0.451216,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/247540TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",176750,247540TP,,,247540TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/074385,,,,,,398750,SD987501,Rainfall station,53.947438,-2.020525,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/074385-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",450150,074385,,,074385,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/035305,,,,,,482750,NZ827108,Rainfall station,54.486239,-0.724171,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/035305-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",510850,035305,,,035305,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/1774,,,,,,363150,SO631713,Rainfall station,52.338976,-2.542273,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1774-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",271350,1774,,,1774,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E9720,,,,,,506850,TQ068078,Rainfall station,50.860296,-0.483186,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E9720-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",107850,E9720,,,E9720,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/1548,,,,,,377250,SO772789,Rainfall station,52.408068,-2.335847,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1548-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",278950,1548,,,1548,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/49108,,,,,,220150,SX201957,Rainfall station,50.733448,-4.549952,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/49108-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",95750,49108,,,49108,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/44214,,,,,,364750,ST647048,Rainfall station,50.842091,-2.502005,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/44214-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",104850,44214,,,44214,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/559969,,,,,,391150,SJ911958,Rainfall station,53.459311,-2.134747,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/559969-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",395850,559969,,,559969,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/570788,,,,,,356850,SD568176,Rainfall station,53.653543,-2.654324,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/570788-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",417650,570788,,,570788,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E14940,,,,,,456750,SZ567871,Rainfall station,50.681247,-1.198111,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E14940-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",87150,E14940,,,E14940,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E22735,,,,,,577150,TL771364,Rainfall station,51.998223,0.579089,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E22735-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",236450,E22735,,,E22735,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E22322,,,,,,587350,TL873623,Rainfall station,52.227467,0.741731,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E22322-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",262350,E22322,,,E22322,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/604040,,,,,,357550,NY575537,Rainfall station,54.876682,-2.663085,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/604040-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",553750,604040,,,604040,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E1300,,,,,,539350,TQ393399,Rainfall station,51.141861,-0.009362,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E1300-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",139950,E1300,,,E1300,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E1908,,,,,,510350,TF103812,Rainfall station,53.316679,-0.344986,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E1908-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",381250,E1908,,,E1908,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/1552,,,,,,386950,SO869937,Rainfall station,52.541438,-2.193841,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/1552-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",293750,1552,,,1552,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/3380,,,,,,417450,SK174898,Rainfall station,53.405172,-1.738982,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/3380-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",389850,3380,,,3380,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E5728,,,,,,573650,TF736090,Rainfall station,52.651369,0.565622,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E5728-rainfall-tipping_bucket_raingauge-t-1_h-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 3600, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",309050,E5728,,,E5728,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E2578,,,,,,500150,TF001336,Rainfall station,52.890974,-0.512865,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E2578-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",333650,E2578,,,E2578,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E4090,,,,,,612950,TR129598,Rainfall station,51.297928,1.053239,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E4090-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",159850,E4090,,,E4090,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/068762,,,,,,466750,SE667974,Rainfall station,54.368186,-0.974109,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/068762-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",497450,068762,,,068762,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E24767,,,,,,623550,TM235745,Rainfall station,52.323479,1.278981,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E24767-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",274550,E24767,,,E24767,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/53108,,,,,,377450,ST774649,Rainfall station,51.38314,-2.325412,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/53108-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",164950,53108,,,53108,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/240470TP,,,,,,524550,TL245100,Rainfall station,51.775264,-0.196143,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/240470TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",210050,240470TP,,,240470TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/243679TP,,,,,,552450,TL524141,Rainfall station,51.805204,0.20975,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/243679TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",214150,243679TP,,,243679TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/238097TP,,,,,,549950,TQ499863,Rainfall station,51.556104,0.161588,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/238097TP-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",186350,238097TP,,,238097TP,,,
http://environment.data.gov.uk/flood-monitoring/id/stations/E13590,,,,,,432850,SU328172,Rainfall station,50.953747,-1.533691,"[{'@id': 'http://environment.data.gov.uk/flood-monitoring/id/measures/E13590-rainfall-tipping_bucket_raingauge-t-15_min-mm', 'parameter': 'rainfall', 'parameterName': 'Rainfall', 'period': 900, 'qualifier': 'Tipping Bucket Raingauge', 'unitName': 'mm'}]",117250,E13590,,,E13590,,,
