station_id,label,river_name,town,lat,long,status,last_updated
E24865,Rainfall station,,,51.733867,0.736365,,2025-10-02 19:00:13.092844
E7270,Rainfall station,,,50.890762,0.554388,,2025-10-02 19:00:13.092845
3346,Rainfall station,,,52.95331,-2.040883,,2025-10-02 19:00:13.092846
E3281,Rainfall station,,,51.324099,0.908555,,2025-10-02 19:00:13.092846
1141,Rainfall station,,,51.777374,-2.093434,,2025-10-02 19:00:13.092847
573674,Rainfall station,,,53.971437,-2.529714,,2025-10-02 19:00:13.092848
E19017,Rainfall station,,,52.058925,0.296651,,2025-10-02 19:00:13.092849
240662TP,Rainfall station,,,51.937159,-0.384591,,2025-10-02 19:00:13.092850
558491,Rainfall station,,,53.38925,-1.919511,,2025-10-02 19:00:13.092851
059793,Rainfall station,,,53.966652,-1.115089,,2025-10-02 19:00:13.092852
013553,Rainfall station,,,54.820161,-2.445834,,2025-10-02 19:00:13.092853
50108,Rainfall station,,,50.925011,-3.713738,,2025-10-02 19:00:13.092854
E14920,Rainfall station,,,50.691845,-1.308358,,2025-10-02 19:00:13.092855
038476,Rainfall station,,,54.107252,-0.128568,,2025-10-02 19:00:13.092856
E11461,Rainfall station,,,50.902688,-1.10472,,2025-10-02 19:00:13.092857
E24727,Rainfall station,,,52.7599,0.536425,,2025-10-02 19:00:13.092858
576925,Rainfall station,,,53.748659,-2.825643,,2025-10-02 19:00:13.092858
300001TP,Rainfall station,,,51.13979,-0.960059,,2025-10-02 19:00:13.092859
53107,Rainfall station,,,51.416755,-2.485269,,2025-10-02 19:00:13.092860
1409,Rainfall station,,,52.59735,-3.029712,,2025-10-02 19:00:13.092861
E8500,Rainfall station,,,51.066083,-0.159624,,2025-10-02 19:00:13.092862
283596TP,Rainfall station,,,51.341055,-0.599459,,2025-10-02 19:00:13.092863
241243TP,Rainfall station,,,51.950719,-0.145455,,2025-10-02 19:00:13.092864
47102,Rainfall station,,,50.766684,-4.425535,,2025-10-02 19:00:13.092865
49162,Rainfall station,,,50.438007,-4.948114,,2025-10-02 19:00:13.092866
076204,Rainfall station,,,53.787777,-1.627332,,2025-10-02 19:00:13.092867
53102,Rainfall station,,,51.549024,-2.052583,,2025-10-02 19:00:13.092868
E7120,Rainfall station,,,53.38716,-0.184362,,2025-10-02 19:00:13.092869
E4080,Rainfall station,,,51.258867,1.033447,,2025-10-02 19:00:13.092870
287451TP,Rainfall station,,,51.308021,-0.16144,,2025-10-02 19:00:13.092871
E12160,Rainfall station,,,50.942234,-1.227791,,2025-10-02 19:00:13.092872
53106,Rainfall station,,,51.474338,-2.127367,,2025-10-02 19:00:13.092873
52225,Rainfall station,,,51.260327,-2.806074,,2025-10-02 19:00:13.092874
265038TP,Rainfall station,,,51.543602,-1.343114,,2025-10-02 19:00:13.092875
598147,Rainfall station,,,54.504409,-2.241634,,2025-10-02 19:00:13.092875
417417TP,Rainfall station,,,51.466604,-0.571144,,2025-10-02 19:00:13.092876
45231,Rainfall station,,,50.76725,-2.963477,,2025-10-02 19:00:13.092877
247540TP,Rainfall station,,,51.479469,-0.451216,,2025-10-02 19:00:13.092878
074385,Rainfall station,,,53.947438,-2.020525,,2025-10-02 19:00:13.092879
035305,Rainfall station,,,54.486239,-0.724171,,2025-10-02 19:00:13.092880
1774,Rainfall station,,,52.338976,-2.542273,,2025-10-02 19:00:13.092881
E9720,Rainfall station,,,50.860296,-0.483186,,2025-10-02 19:00:13.092882
1548,Rainfall station,,,52.408068,-2.335847,,2025-10-02 19:00:13.092883
49108,Rainfall station,,,50.733448,-4.549952,,2025-10-02 19:00:13.092884
44214,Rainfall station,,,50.842091,-2.502005,,2025-10-02 19:00:13.092885
559969,Rainfall station,,,53.459311,-2.134747,,2025-10-02 19:00:13.092886
570788,Rainfall station,,,53.653543,-2.654324,,2025-10-02 19:00:13.092887
E14940,Rainfall station,,,50.681247,-1.198111,,2025-10-02 19:00:13.092887
E22735,Rainfall station,,,51.998223,0.579089,,2025-10-02 19:00:13.092888
E22322,Rainfall station,,,52.227467,0.741731,,2025-10-02 19:00:13.092889
604040,Rainfall station,,,54.876682,-2.663085,,2025-10-02 19:00:13.092890
E1300,Rainfall station,,,51.141861,-0.009362,,2025-10-02 19:00:13.092891
E1908,Rainfall station,,,53.316679,-0.344986,,2025-10-02 19:00:13.092892
1552,Rainfall station,,,52.541438,-2.193841,,2025-10-02 19:00:13.092893
3380,Rainfall station,,,53.405172,-1.738982,,2025-10-02 19:00:13.092894
E5728,Rainfall station,,,52.651369,0.565622,,2025-10-02 19:00:13.092895
E2578,Rainfall station,,,52.890974,-0.512865,,2025-10-02 19:00:13.092896
E4090,Rainfall station,,,51.297928,1.053239,,2025-10-02 19:00:13.092897
068762,Rainfall station,,,54.368186,-0.974109,,2025-10-02 19:00:13.092898
E24767,Rainfall station,,,52.323479,1.278981,,2025-10-02 19:00:13.092899
53108,Rainfall station,,,51.38314,-2.325412,,2025-10-02 19:00:13.092900
240470TP,Rainfall station,,,51.775264,-0.196143,,2025-10-02 19:00:13.092901
243679TP,Rainfall station,,,51.805204,0.20975,,2025-10-02 19:00:13.092901
238097TP,Rainfall station,,,51.556104,0.161588,,2025-10-02 19:00:13.092903
E13590,Rainfall station,,,50.953747,-1.533691,,2025-10-02 19:00:13.092903
287141TP,Rainfall station,,,51.362722,-0.209526,,2025-10-02 19:00:13.092904
039163,Rainfall station,,,54.100377,-0.208409,,2025-10-02 19:00:13.092905
E22218,Rainfall station,,,52.295794,-0.512351,,2025-10-02 19:00:13.092908
E7160,Rainfall station,,,52.649303,-0.762024,,2025-10-02 19:00:13.092908
E10140,Rainfall station,,,51.023941,-0.551999,,2025-10-02 19:00:13.092909
593321,Rainfall station,,,54.605133,-3.160254,,2025-10-02 19:00:13.092910
034459,Rainfall station,,,54.518191,-0.964175,,2025-10-02 19:00:13.092911
45115,Rainfall station,,,50.601997,-3.530985,,2025-10-02 19:00:13.092912
E2450,Rainfall station,,,52.549176,-0.121801,,2025-10-02 19:00:13.092913
1087,Rainfall station,,,52.067173,-1.611177,,2025-10-02 19:00:13.092914
E42135,Rainfall station,,,53.232468,-0.366215,,2025-10-02 19:00:13.092915
290007TP,Rainfall station,,,51.507135,0.134772,,2025-10-02 19:00:13.092916
605936,Rainfall station,,,54.716254,-2.87779,,2025-10-02 19:00:13.092917
45166,Rainfall station,,,50.859966,-3.239613,,2025-10-02 19:00:13.092918
3641,Rainfall station,,,52.738326,-1.320862,,2025-10-02 19:00:13.092919
3349,Rainfall station,,,52.901997,-1.860947,,2025-10-02 19:00:13.092920
3861,Rainfall station,,,53.521199,-1.045964,,2025-10-02 19:00:13.092921
45113,Rainfall station,,,50.799653,-3.737529,,2025-10-02 19:00:13.092921
E24737,Rainfall station,,,52.32454,0.894501,,2025-10-02 19:00:13.092922
52227,Rainfall station,,,51.183161,-2.90631,,2025-10-02 19:00:13.092923
3781,Rainfall station,,,52.49028,-1.866665,,2025-10-02 19:00:13.092924
247344TP,Rainfall station,,,51.550032,-0.415648,,2025-10-02 19:00:13.092925
E13580,Rainfall station,,,51.103128,-1.562184,,2025-10-02 19:00:13.092926
574718,Rainfall station,,,53.851109,-2.196809,,2025-10-02 19:00:13.092927
43203,Rainfall station,,,51.03167,-2.281587,,2025-10-02 19:00:13.092928
562992,Rainfall station,,,53.535499,-2.263235,,2025-10-02 19:00:13.092929
289102TP,Rainfall station,,,51.476541,-0.017866,,2025-10-02 19:00:13.092930
E1691,Rainfall station,,,51.100206,0.007416,,2025-10-02 19:00:13.092931
032822,Rainfall station,,,54.633845,-1.480219,,2025-10-02 19:00:13.092932
613467,Rainfall station,,,55.005582,-2.999799,,2025-10-02 19:00:13.092932
E1645,Rainfall station,,,53.664551,-0.343494,,2025-10-02 19:00:13.092933
E7130,Rainfall station,,,53.534467,-0.499466,,2025-10-02 19:00:13.092934
3603,Rainfall station,,,53.079174,-0.867665,,2025-10-02 19:00:13.092935
51102,Rainfall station,,,51.117739,-3.349372,,2025-10-02 19:00:13.092936
E7180,Rainfall station,,,50.903167,0.47968,,2025-10-02 19:00:13.092937
E7170,Rainfall station,,,53.077492,-0.622888,,2025-10-02 19:00:13.092938
E2476,Rainfall station,,,52.252632,-1.146653,,2025-10-02 19:00:13.092939
245176TP,Rainfall station,,,51.588712,-0.112596,,2025-10-02 19:00:13.092940
577271,Rainfall station,,,53.783353,-2.991754,,2025-10-02 19:00:13.092941
3773,Rainfall station,,,53.032232,-1.050823,,2025-10-02 19:00:13.092942
1794,Rainfall station,,,51.87509,-2.275208,,2025-10-02 19:00:13.092943
290200TP,Rainfall station,,,51.280521,0.134285,,2025-10-02 19:00:13.092944
600986,Rainfall station,,,54.497284,-2.690895,,2025-10-02 19:00:13.092944
005588,Rainfall station,,,55.174997,-1.521877,,2025-10-02 19:00:13.092945
560631,Rainfall station,,,53.718989,-2.194675,,2025-10-02 19:00:13.092946
E8510,Rainfall station,,,50.90639,-0.072052,,2025-10-02 19:00:13.092947
E13560,Rainfall station,,,50.993139,-1.491976,,2025-10-02 19:00:13.092948
45157,Rainfall station,,,51.032617,-3.399666,,2025-10-02 19:00:13.092949
285630TP,Rainfall station,,,51.288167,-0.337196,,2025-10-02 19:00:13.092951
E7070,Rainfall station,,,52.207563,-0.73336,,2025-10-02 19:00:13.092952
037239,Rainfall station,,,54.27325,-0.422074,,2025-10-02 19:00:13.092953
E6770,Rainfall station,,,50.965787,0.453104,,2025-10-02 19:00:13.092954
007533,Rainfall station,,,55.035539,-1.772312,,2025-10-02 19:00:13.092955
082509,Rainfall station,,,53.367029,-1.59795,,2025-10-02 19:00:13.092956
924203,Rainfall station,,,55.765373,-2.031043,,2025-10-02 19:00:13.092957
3441,Rainfall station,,,53.134445,-1.432716,,2025-10-02 19:00:13.092958
E10370,Rainfall station,,,50.999633,-0.78648,,2025-10-02 19:00:13.092959
E10360,Rainfall station,,,51.037622,-0.899591,,2025-10-02 19:00:13.092960
004942,Rainfall station,,,55.347002,-1.630189,,2025-10-02 19:00:13.092961
584098,Rainfall station,,,54.128677,-2.71229,,2025-10-02 19:00:13.092962
48105,Rainfall station,,,50.303659,-5.098505,,2025-10-02 19:00:13.092962
084532,Rainfall station,,,53.366844,-1.351488,,2025-10-02 19:00:13.092963
48155,Rainfall station,,,50.593242,-4.743017,,2025-10-02 19:00:13.092964
E14880,Rainfall station,,,50.671665,-1.399223,,2025-10-02 19:00:13.092965
43205,Rainfall station,,,50.755028,-1.936857,,2025-10-02 19:00:13.092966
561613,Rainfall station,,,53.663285,-2.180798,,2025-10-02 19:00:13.092967
243131TP,Rainfall station,,,51.897439,0.182296,,2025-10-02 19:00:13.092968
576578,Rainfall station,,,53.811772,-2.647675,,2025-10-02 19:00:13.092969
E2316,Rainfall station,,,52.810264,-0.528974,,2025-10-02 19:00:13.092970
E5729,Rainfall station,,,52.949162,1.122162,,2025-10-02 19:00:13.092971
080282,Rainfall station,,,53.679365,-1.478411,,2025-10-02 19:00:13.092972
3629,Rainfall station,,,52.78808,-1.097664,,2025-10-02 19:00:13.092973
E6760,Rainfall station,,,51.028745,0.275298,,2025-10-02 19:00:13.092974
E44081,Rainfall station,,,52.060314,0.493671,,2025-10-02 19:00:13.092975
E901,Rainfall station,,,51.15203,0.176969,,2025-10-02 19:00:13.092975
054507,Rainfall station,,,54.382707,-1.394093,,2025-10-02 19:00:13.092976
021228,Rainfall station,,,54.747962,-2.235316,,2025-10-02 19:00:13.092977
022994,Rainfall station,,,54.624106,-1.870637,,2025-10-02 19:00:13.092978
52103,Rainfall station,,,50.902608,-2.632068,,2025-10-02 19:00:13.092979
E22244,Rainfall station,,,52.202674,-0.045714,,2025-10-02 19:00:13.092980
E24920,Rainfall station,,,51.532357,0.738679,,2025-10-02 19:00:13.092982
1603,Rainfall station,,,52.224678,-2.731196,,2025-10-02 19:00:13.092983
E7190,Rainfall station,,,50.811276,0.219288,,2025-10-02 19:00:13.092984
573342,Rainfall station,,,53.986218,-2.429249,,2025-10-02 19:00:13.092985
1819,Rainfall station,,,52.178577,-2.411624,,2025-10-02 19:00:13.092986
46101,Rainfall station,,,50.393238,-3.731066,,2025-10-02 19:00:13.092987
48171,Rainfall station,,,50.035296,-5.208282,,2025-10-02 19:00:13.092988
3767,Rainfall station,,,53.022009,-1.417793,,2025-10-02 19:00:13.092989
E11191,Rainfall station,,,50.923464,-0.81265,,2025-10-02 19:00:13.092990
078922,Rainfall station,,,53.60567,-1.766463,,2025-10-02 19:00:13.092991
45169,Rainfall station,,,50.80015,-3.436698,,2025-10-02 19:00:13.092992
268103TP,Rainfall station,,,51.53833,-1.56235,,2025-10-02 19:00:13.092993
075233,Rainfall station,,,53.79732,-1.924807,,2025-10-02 19:00:13.092993
254336TP,Rainfall station,,,51.774757,-1.357157,,2025-10-02 19:00:13.092994
E2859,Rainfall station,,,52.890503,-0.622875,,2025-10-02 19:00:13.092995
606299,Rainfall station,,,54.899013,-2.953493,,2025-10-02 19:00:13.092996
E5734,Rainfall station,,,51.554554,0.826576,,2025-10-02 19:00:13.092997
E10000,Rainfall station,,,50.950807,-0.528647,,2025-10-02 19:00:13.092998
44104,Rainfall station,,,50.671274,-2.491689,,2025-10-02 19:00:13.092999
E44091,Rainfall station,,,51.964319,0.607714,,2025-10-02 19:00:13.093000
476898_TG_333,Rainfall station,,,51.952233,-2.735485,,2025-10-02 19:00:13.093001
246847TP,Rainfall station,,,51.569374,-0.257694,,2025-10-02 19:00:13.093002
52129,Rainfall station,,,50.875913,-2.981351,,2025-10-02 19:00:13.093003
E21589,Rainfall station,,,52.080162,1.29614,,2025-10-02 19:00:13.093004
079621,Rainfall station,,,53.698015,-1.667505,,2025-10-02 19:00:13.093005
3683,Rainfall station,,,52.697431,-1.117291,,2025-10-02 19:00:13.093006
028502,Rainfall station,,,54.504568,-2.141258,,2025-10-02 19:00:13.093007
3026,Rainfall station,,,52.79928,-2.275079,,2025-10-02 19:00:13.093009
52223,Rainfall station,,,51.393485,-2.917648,,2025-10-02 19:00:13.093010
E24775,Rainfall station,,,52.40222,1.542157,,2025-10-02 19:00:13.093011
E21096,Rainfall station,,,52.583985,0.346152,,2025-10-02 19:00:13.093011
E14850,Rainfall station,,,50.626578,-1.225903,,2025-10-02 19:00:13.093012
1713,Rainfall station,,,52.84224,-2.872181,,2025-10-02 19:00:13.093013
022163,Rainfall station,,,54.761631,-1.902834,,2025-10-02 19:00:13.093014
52147,Rainfall station,,,51.053779,-2.892367,,2025-10-02 19:00:13.093015
E23470,Rainfall station,,,52.191671,1.4844,,2025-10-02 19:00:13.093016
E1457,Rainfall station,,,53.275431,-0.63753,,2025-10-02 19:00:13.093017
560557,Rainfall station,,,53.431001,-2.352893,,2025-10-02 19:00:13.093018
047281,Rainfall station,,,54.275194,-2.263325,,2025-10-02 19:00:13.093019
52150,Rainfall station,,,51.005958,-2.643449,,2025-10-02 19:00:13.093020
E7040,WANNOCK MILL RL,,,50.82004,0.250967,,2025-10-02 19:00:13.093021
061431,Rainfall station,,,54.163943,-2.152346,,2025-10-02 19:00:13.093022
013878,Rainfall station,,,54.871077,-2.52275,,2025-10-02 19:00:13.093022
291477TP,Rainfall station,,,51.458979,0.11237,,2025-10-02 19:00:13.093023
E23518,Rainfall station,,,52.603459,1.16988,,2025-10-02 19:00:13.093024
021028,Rainfall station,,,54.938987,-1.393566,,2025-10-02 19:00:13.093025
276036TP,Rainfall station,,,51.54306,-0.500973,,2025-10-02 19:00:13.093026
E2382,Rainfall station,,,52.332215,-0.788506,,2025-10-02 19:00:13.093027
E5721,Rainfall station,,,53.175194,-0.524002,,2025-10-02 19:00:13.093028
E10120,Rainfall station,,,51.120939,-0.616127,,2025-10-02 19:00:13.093029
E24187,Rainfall station,,,52.218546,1.268312,,2025-10-02 19:00:13.093030
E6780,Rainfall station,,,50.885427,0.672112,,2025-10-02 19:00:13.093031
E5726,Rainfall station,,,52.611622,-0.461792,,2025-10-02 19:00:13.093032
240816TP,Rainfall station,,,51.873475,-0.269208,,2025-10-02 19:00:13.093033
50103,Rainfall station,,,50.880864,-4.152815,,2025-10-02 19:00:13.093034
47170,Rainfall station,,,50.546683,-4.319646,,2025-10-02 19:00:13.093035
531184,Rainfall station,,,51.236826,-2.216949,,2025-10-02 19:00:13.093036
E21335,Rainfall station,,,52.132397,-0.953181,,2025-10-02 19:00:13.093037
597519,Rainfall station,,,54.362171,-2.342366,,2025-10-02 19:00:13.093038
E23420,Rainfall station,,,52.77483,1.151185,,2025-10-02 19:00:13.093039
43105,Rainfall station,,,51.358394,-1.927417,,2025-10-02 19:00:13.093040
50194,Rainfall station,,,51.024089,-4.236452,,2025-10-02 19:00:13.093041
017651,Rainfall station,,,55.000299,-1.68497,,2025-10-02 19:00:13.093042
47108,Rainfall station,,,50.586706,-4.106872,,2025-10-02 19:00:13.093043
1813,Rainfall station,,,51.749956,-2.336734,,2025-10-02 19:00:13.093044
284703TP,Rainfall station,,,51.178085,-0.133707,,2025-10-02 19:00:13.093044
291241TP,Rainfall station,,,51.367559,0.09523,,2025-10-02 19:00:13.093045
E23646,Rainfall station,,,52.571992,0.124144,,2025-10-02 19:00:13.093046
48181,Rainfall station,,,50.339136,-4.836569,,2025-10-02 19:00:13.093047
568363,Rainfall station,,,53.571911,-3.017001,,2025-10-02 19:00:13.093048
1817,Rainfall station,,,52.708345,-2.980518,,2025-10-02 19:00:13.093049
531175,Rainfall station,,,51.546033,-2.267448,,2025-10-02 19:00:13.093050
592448,Rainfall station,,,54.498872,-3.181948,,2025-10-02 19:00:13.093051
083280,Rainfall station,,,53.194682,-1.434915,,2025-10-02 19:00:13.093052
E1928,Rainfall station,,,53.135319,-0.008131,,2025-10-02 19:00:13.093053
241790TP,Rainfall station,,,51.871184,-0.064476,,2025-10-02 19:00:13.093054
253340TP,Rainfall station,,,51.878717,-1.737736,,2025-10-02 19:00:13.093055
585022,Rainfall station,,,54.440718,-2.825629,,2025-10-02 19:00:13.093056
256345TP,Rainfall station,,,52.168732,-1.235988,,2025-10-02 19:00:13.093058
026090,Rainfall station,,,54.760776,-1.340287,,2025-10-02 19:00:13.093059
3178,Rainfall station,,,52.999107,-1.06794,,2025-10-02 19:00:13.093060
053532,Rainfall station,,,54.318976,-1.637925,,2025-10-02 19:00:13.093061
E8480,Rainfall station,,,50.991504,0.152348,,2025-10-02 19:00:13.093062
E22486,Rainfall station,,,51.990419,0.395105,,2025-10-02 19:00:13.093063
E24952,Rainfall station,,,51.743647,0.324082,,2025-10-02 19:00:13.093064
010660,Rainfall station,,,55.320859,-2.396284,,2025-10-02 19:00:13.093065
E24591,Rainfall station,,,52.345564,0.484737,,2025-10-02 19:00:13.093066
43103,Rainfall station,,,51.164146,-1.894828,,2025-10-02 19:00:13.093067
287946TP,Rainfall station,,,51.415955,-0.162865,,2025-10-02 19:00:13.093068
E2050,Rainfall station,,,51.098285,0.395836,,2025-10-02 19:00:13.093069
E2040,Rainfall station,,,51.138337,0.459382,,2025-10-02 19:00:13.093069
45167,Rainfall station,,,50.908664,-3.226683,,2025-10-02 19:00:13.093070
E24585,Rainfall station,,,52.164986,-0.703865,,2025-10-02 19:00:13.093071
010312,Rainfall station,,,55.143004,-2.375693,,2025-10-02 19:00:13.093072
E14420,Rainfall station,,,50.824355,-1.559116,,2025-10-02 19:00:13.093073
E1976,Rainfall station,,,52.615107,-0.675844,,2025-10-02 19:00:13.093074
43201,Rainfall station,,,51.085428,-2.353299,,2025-10-02 19:00:13.093075
3779,Rainfall station,,,53.591168,-0.7392,,2025-10-02 19:00:13.093076
E43545,Rainfall station,,,53.2518,-0.151126,,2025-10-02 19:00:13.093077
E5731,Rainfall station,,,52.226854,-0.464875,,2025-10-02 19:00:13.093078
035103,Rainfall station,,,54.541989,-0.815179,,2025-10-02 19:00:13.093079
E5170,Rainfall station,,,51.117863,1.194265,,2025-10-02 19:00:13.093080
1040,Rainfall station,,,52.309441,-1.774803,,2025-10-02 19:00:13.093081
574656,Rainfall station,,,53.833251,-2.102519,,2025-10-02 19:00:13.093082
E23440,Rainfall station,,,52.825263,1.408721,,2025-10-02 19:00:13.093083
E24908,Rainfall station,,,51.584133,0.637851,,2025-10-02 19:00:13.093084
039268,Rainfall station,,,54.04064,-0.241524,,2025-10-02 19:00:13.093084
592464,Rainfall station,,,54.511299,-3.197753,,2025-10-02 19:00:13.093085
014555,Rainfall station,,,54.97002,-2.500603,,2025-10-02 19:00:13.093086
1140,Rainfall station,,,51.875411,-2.019556,,2025-10-02 19:00:13.093087
288092TP,Rainfall station,,,51.4214,-0.109429,,2025-10-02 19:00:13.093088
44132,Rainfall station,,,50.658982,-2.415165,,2025-10-02 19:00:13.093089
3771,Rainfall station,,,52.948025,-1.088386,,2025-10-02 19:00:13.093090
47112,Rainfall station,,,50.440912,-4.010253,,2025-10-02 19:00:13.093091
068416,Rainfall station,,,54.199781,-0.935362,,2025-10-02 19:00:13.093092
591419,Rainfall station,,,54.427181,-3.488178,,2025-10-02 19:00:13.093093
E24732,Rainfall station,,,52.516458,0.988183,,2025-10-02 19:00:13.093094
569709,Rainfall station,,,53.604601,-2.556847,,2025-10-02 19:00:13.093095
50188,Rainfall station,,,51.178491,-4.106562,,2025-10-02 19:00:13.093096
45183,Rainfall station,,,51.114443,-3.795033,,2025-10-02 19:00:13.093097
3288,Rainfall station,,,52.542109,-1.696942,,2025-10-02 19:00:13.093097
46103,Rainfall station,,,50.47913,-3.760983,,2025-10-02 19:00:13.093098
E1966,Rainfall station,,,52.5771,-0.125035,,2025-10-02 19:00:13.093099
584772,Rainfall station,,,54.328305,-2.694209,,2025-10-02 19:00:13.093100
53111,Rainfall station,,,51.315105,-2.495674,,2025-10-02 19:00:13.093101
52149,Rainfall station,,,50.937299,-2.527224,,2025-10-02 19:00:13.093102
E24930,Rainfall station,,,51.820817,1.005761,,2025-10-02 19:00:13.093103
E21602,Rainfall station,,,51.733425,0.429285,,2025-10-02 19:00:13.093104
E8743,Rainfall station,,,50.853435,-0.133909,,2025-10-02 19:00:13.093105
3571,Rainfall station,,,53.105132,-2.154547,,2025-10-02 19:00:13.093106
E5723,Rainfall station,,,53.093909,-0.172837,,2025-10-02 19:00:13.093107
E1606,Rainfall station,,,52.930882,-0.4014,,2025-10-02 19:00:13.093108
034091,Rainfall station,,,54.596104,-1.039588,,2025-10-02 19:00:13.093109
575335,Rainfall station,,,53.862447,-2.348914,,2025-10-02 19:00:13.093110
605382,Rainfall station,,,54.680261,-2.999541,,2025-10-02 19:00:13.093111
E1716,Rainfall station,,,52.434206,-0.92251,,2025-10-02 19:00:13.093112
040492,Rainfall station,,,53.6913,-0.031959,,2025-10-02 19:00:13.093112
586898,Rainfall station,,,54.420696,-2.979342,,2025-10-02 19:00:13.093113
E14430,Rainfall station,,,50.760875,-1.670302,,2025-10-02 19:00:13.093114
45208,Rainfall station,,,50.850579,-2.888483,,2025-10-02 19:00:13.093115
1761,Rainfall station,,,52.051393,-1.762976,,2025-10-02 19:00:13.093116
3775,Rainfall station,,,53.07731,-1.190151,,2025-10-02 19:00:13.093117
1112,Rainfall station,,,51.684691,-2.162673,,2025-10-02 19:00:13.093118
600140,Rainfall station,,,54.500172,-2.930285,,2025-10-02 19:00:13.093119
48169,Rainfall station,,,50.191057,-5.514391,,2025-10-02 19:00:13.093120
53101,Rainfall station,,,51.602099,-2.455479,,2025-10-02 19:00:13.093121
E46331,Rainfall station,,,53.248384,0.004612,,2025-10-02 19:00:13.093133
077336,Rainfall station,,,53.77754,-2.084173,,2025-10-02 19:00:13.093134
3201,Rainfall station,,,52.579333,-1.532878,,2025-10-02 19:00:13.093135
E24940,Rainfall station,,,51.835947,0.597384,,2025-10-02 19:00:13.093136
51126,Rainfall station,,,51.124753,-3.200962,,2025-10-02 19:00:13.093137
E1980,Rainfall station,,,52.24053,-1.091234,,2025-10-02 19:00:13.093138
E5722,Rainfall station,,,53.031102,-0.503575,,2025-10-02 19:00:13.093139
E9660,Rainfall station,,,50.929364,-0.469557,,2025-10-02 19:00:13.093139
48157,Rainfall station,,,50.286686,-4.810984,,2025-10-02 19:00:13.093140
076413,Rainfall station,,,53.83349,-1.58894,,2025-10-02 19:00:13.093141
53103,Rainfall station,,,51.530109,-1.896872,,2025-10-02 19:00:13.093144
243543TP,Rainfall station,,,51.866534,0.247617,,2025-10-02 19:00:13.093145
E2433,Rainfall station,,,52.296783,-0.670693,,2025-10-02 19:00:13.093145
286392TP,Rainfall station,,,51.400709,-0.284238,,2025-10-02 19:00:13.093146
078772,Rainfall station,,,53.552738,-1.824111,,2025-10-02 19:00:13.093147
46161,Rainfall station,,,50.384444,-3.523968,,2025-10-02 19:00:13.093148
563599,Rainfall station,,,53.462415,-2.368215,,2025-10-02 19:00:13.093149
E5733,Rainfall station,,,51.895742,0.451114,,2025-10-02 19:00:13.093150
588705,Rainfall station,,,54.190769,-3.163942,,2025-10-02 19:00:13.093151
50101,Rainfall station,,,50.975364,-4.291091,,2025-10-02 19:00:13.093152
1771,Rainfall station,,,52.911156,-2.637129,,2025-10-02 19:00:13.093153
48159,Rainfall station,,,50.222785,-5.161963,,2025-10-02 19:00:13.093154
085960,Rainfall station,,,53.527019,-1.385249,,2025-10-02 19:00:13.093155
046222,Rainfall station,,,53.719928,-0.676248,,2025-10-02 19:00:13.093156
3198,Rainfall station,,,52.530102,-1.383041,,2025-10-02 19:00:13.093157
238944TP,Rainfall station,,,51.677024,0.235326,,2025-10-02 19:00:13.093158
47106,Rainfall station,,,50.562235,-4.481386,,2025-10-02 19:00:13.093158
E46341,Rainfall station,,,52.538018,-0.337559,,2025-10-02 19:00:13.093159
E21870,Rainfall station,,,52.684352,0.927128,,2025-10-02 19:00:13.093163
271491TP,Rainfall station,,,51.330311,-0.763419,,2025-10-02 19:00:13.093164
E911,Rainfall station,,,51.372501,0.217586,,2025-10-02 19:00:13.093165
025878,Rainfall station,,,54.823818,-1.36572,,2025-10-02 19:00:13.093166
55000A,Rainfall station,,,53.425407,-2.622222,,2025-10-02 19:00:13.093167
E8020,Rainfall station,,,50.91155,0.289494,,2025-10-02 19:00:13.093168
E5732,Rainfall station,,,52.124227,0.957474,,2025-10-02 19:00:13.093168
562656,Rainfall station,,,53.539768,-2.35078,,2025-10-02 19:00:13.093169
E24632,Rainfall station,,,52.342401,-0.067451,,2025-10-02 19:00:13.093170
49101,Rainfall station,,,50.481782,-4.701312,,2025-10-02 19:00:13.093171
000182TP,Rainfall station,,,51.885257,-0.156869,,2025-10-02 19:00:13.093172
50111,Rainfall station,,,51.163435,-3.937101,,2025-10-02 19:00:13.093173
592158,Rainfall station,,,54.498215,-3.557159,,2025-10-02 19:00:13.093174
E8030,Rainfall station,,,50.99015,0.128061,,2025-10-02 19:00:13.093175
47144,Rainfall station,,,50.677206,-4.612016,,2025-10-02 19:00:13.093176
070365,Rainfall station,,,54.244415,-0.80684,,2025-10-02 19:00:13.093177
E22683,Rainfall station,,,51.971772,0.940138,,2025-10-02 19:00:13.093178
E8290,Rainfall station,,,51.434974,-0.353451,,2025-10-02 19:00:13.093179
E5724,Rainfall station,,,53.088074,0.270439,,2025-10-02 19:00:13.093179
000076TP,Rainfall station,,,51.701508,-0.747539,,2025-10-02 19:00:13.093180
270669TP,Rainfall station,,,51.292403,-1.035495,,2025-10-02 19:00:13.093181
3323,Rainfall station,,,53.025808,-1.723384,,2025-10-02 19:00:13.093182
50105,Rainfall station,,,50.703195,-3.977548,,2025-10-02 19:00:13.093183
000997,Rainfall station,,,55.58067,-1.645446,,2025-10-02 19:00:13.093184
45100,Rainfall station,,,51.161592,-3.769689,,2025-10-02 19:00:13.093185
47160,Rainfall station,,,50.877791,-4.488167,,2025-10-02 19:00:13.093186
47156,Rainfall station,,,50.700026,-4.056719,,2025-10-02 19:00:13.093188
